source,target,date,fromLat,fromLon,toLat,toLon,weight
Bagni di Lucca,Borgo a Mozzano,09-07-2023,44.0089207,10.5743811,43.98057185,10.54311025,20
Bagni di Lucca,Borgo a Mozzano,10-01-2023,44.0089207,10.5743811,43.98057185,10.54311025,20
Bagni di Lucca,Borgo a Mozzano,10-04-2023,44.0089207,10.5743811,43.98057185,10.54311025,21
Bagni di Lucca,Borsigliana,10-04-2023,44.0089207,10.5743811,44.2117275,10.309537,16
Bagni di Lucca,Camporgiano,09-07-2023,44.0089207,10.5743811,44.15955695,10.3330076,20
Bagni di Lucca,Camporgiano,10-01-2023,44.0089207,10.5743811,44.15955695,10.3330076,20
Bagni di Lucca,Camporgiano,10-04-2023,44.0089207,10.5743811,44.15955695,10.3330076,21
Bagni di Lucca,Careggine,10-04-2023,44.0089207,10.5743811,44.11944175,10.3256665,13
Bagni di Lucca,Castelnuovo di Garfagnana,09-07-2023,44.0089207,10.5743811,44.11419535,10.4024762,20
Bagni di Lucca,Castelnuovo di Garfagnana,10-01-2023,44.0089207,10.5743811,44.11419535,10.4024762,20
Bagni di Lucca,Castelnuovo di Garfagnana,10-04-2023,44.0089207,10.5743811,44.11419535,10.4024762,21
Bagni di Lucca,Castelvecchio Pascoli,09-07-2023,44.0089207,10.5743811,44.0829741,10.46270785,20
Bagni di Lucca,Castelvecchio Pascoli,10-01-2023,44.0089207,10.5743811,44.0829741,10.46270785,20
Bagni di Lucca,Castelvecchio Pascoli,10-04-2023,44.0089207,10.5743811,44.0829741,10.46270785,21
Bagni di Lucca,Castiglione di Garfagnana,10-04-2023,44.0089207,10.5743811,44.1517665,10.41126715,15
Bagni di Lucca,Cerretoli,10-01-2023,44.0089207,10.5743811,44.11105585,10.37682155,15
Bagni di Lucca,Cerretoli,10-04-2023,44.0089207,10.5743811,44.11105585,10.37682155,21
Bagni di Lucca,Cogna,10-04-2023,44.0089207,10.5743811,44.2117073,10.2929282,15
Bagni di Lucca,Colle,10-01-2023,44.0089207,10.5743811,44.11387295,10.36643855,15
Bagni di Lucca,Colle,10-04-2023,44.0089207,10.5743811,44.11387295,10.36643855,21
Bagni di Lucca,Colognola,09-07-2023,44.0089207,10.5743811,44.1937854,10.281094,20
Bagni di Lucca,Colognola,10-01-2023,44.0089207,10.5743811,44.1937854,10.281094,20
Bagni di Lucca,Colognola,10-04-2023,44.0089207,10.5743811,44.1937854,10.281094,20
Bagni di Lucca,Coreglia Antelminelli,10-04-2023,44.0089207,10.5743811,44.0692364,10.5599585,5
Bagni di Lucca,Cortia,09-07-2023,44.0089207,10.5743811,44.1818611,10.26964775,20
Bagni di Lucca,Cortia,10-01-2023,44.0089207,10.5743811,44.1818611,10.26964775,20
Bagni di Lucca,Cortia,10-04-2023,44.0089207,10.5743811,44.1818611,10.26964775,21
Bagni di Lucca,Fabbriche di Vergemoli,10-04-2023,44.0089207,10.5743811,43.99803285,10.42961115,15
Bagni di Lucca,Filecchio,09-07-2023,44.0089207,10.5743811,44.0508507,10.49561485,20
Bagni di Lucca,Filecchio,10-01-2023,44.0089207,10.5743811,44.0508507,10.49561485,20
Bagni di Lucca,Filecchio,10-04-2023,44.0089207,10.5743811,44.0508507,10.49561485,20
Bagni di Lucca,Fornaci di Barga,09-07-2023,44.0089207,10.5743811,44.0491626,10.47249265,20
Bagni di Lucca,Fornaci di Barga,10-01-2023,44.0089207,10.5743811,44.0491626,10.47249265,20
Bagni di Lucca,Fornaci di Barga,10-04-2023,44.0089207,10.5743811,44.0491626,10.47249265,20
Bagni di Lucca,Fosciandora,09-07-2023,44.0089207,10.5743811,44.11533145,10.45835555,15
Bagni di Lucca,Fosciandora,10-01-2023,44.0089207,10.5743811,44.11533145,10.45835555,18
Bagni di Lucca,Fosciandora,10-04-2023,44.0089207,10.5743811,44.11533145,10.45835555,21
Bagni di Lucca,Gallicano,09-07-2023,44.0089207,10.5743811,44.06049345,10.4397426,20
Bagni di Lucca,Gallicano,10-01-2023,44.0089207,10.5743811,44.06049345,10.4397426,20
Bagni di Lucca,Gallicano,10-04-2023,44.0089207,10.5743811,44.06049345,10.4397426,21
Bagni di Lucca,Gragnana,09-07-2023,44.0089207,10.5743811,44.1951069,10.27351825,20
Bagni di Lucca,Gragnana,10-01-2023,44.0089207,10.5743811,44.1951069,10.27351825,20
Bagni di Lucca,Gragnana,10-04-2023,44.0089207,10.5743811,44.1951069,10.27351825,20
Bagni di Lucca,Gragnanella,10-01-2023,44.0089207,10.5743811,44.1236479,10.37710085,15
Bagni di Lucca,Gragnanella,10-04-2023,44.0089207,10.5743811,44.1236479,10.37710085,21
Bagni di Lucca,Livignano,10-04-2023,44.0089207,10.5743811,44.2047231,10.3101899,16
Bagni di Lucca,Loppia,09-07-2023,44.0089207,10.5743811,44.05488345,10.490436,20
