service_id,date,exception_type
"4493_482323","20231018","1"
"4493_482323","20231019","1"
"4493_482323","20231020","1"
"4493_482323","20231021","1"
"4493_482323","20231022","1"
"4493_482323","20231023","1"
"4493_482323","20231024","1"
"4493_482323","20231025","1"
"4493_482323","20231026","1"
"4493_482323","20231027","1"
"4493_482323","20231028","1"
"4493_482323","20231029","1"
"4493_482323","20231030","1"
"4493_482323","20231031","1"
"4493_482323","20231101","1"
"4493_482323","20231102","1"
"4493_482323","20231103","1"
"4493_482323","20231104","1"
"4493_482323","20231105","1"
"4493_482323","20231106","1"
"4493_482323","20231107","1"
"4493_482323","20231108","1"
"4493_482323","20231109","1"
"4493_482323","20231110","1"
"4493_482323","20231111","1"
"4493_482323","20231112","1"
"4493_482323","20231113","1"
"4493_482323","20231114","1"
"4493_482323","20231115","1"
"4493_482323","20231116","1"
"4493_482323","20231117","1"
"4493_482323","20231118","1"
"4493_482323","20231119","1"
"4493_482323","20231120","1"
"4493_482323","20231121","1"
"4493_482323","20231122","1"
"4493_482323","20231123","1"
"4493_482323","20231124","1"
"4493_482323","20231125","1"
"4493_482323","20231126","1"
"4493_482323","20231127","1"
"4493_482323","20231128","1"
"4493_482323","20231129","1"
"4493_482323","20231130","1"
"4493_482323","20231201","1"
"4493_482323","20231202","1"
"4493_482323","20231203","1"
"4493_482323","20231204","1"
"4493_482323","20231205","1"
"4493_482323","20231206","1"
"4493_482323","20231207","1"
"4493_482323","20231208","1"
"4493_482323","20231209","1"
"4493_482323","20231210","1"
"4493_482323","20231211","1"
"4493_482323","20231212","1"
"4493_482323","20231213","1"
"4493_482323","20231214","1"
"4493_482323","20231215","1"
"4493_482323","20231216","1"
"4493_482323","20231217","1"
"4493_482323","20231218","1"
"4493_482323","20231219","1"
"4493_482323","20231220","1"
"4493_482323","20231221","1"
"4493_482323","20231222","1"
"4493_482323","20231223","1"
"4493_482323","20231224","1"
"4493_482323","20231226","1"
"4493_482323","20231227","1"
"4493_482323","20231228","1"
"4493_482323","20231229","1"
"4493_482323","20231230","1"
"4493_482323","20231231","1"
"4493_482324","20231101","1"
"4493_482324","20231102","1"
"4493_482324","20231103","1"
"4493_482324","20231104","1"
"4493_482324","20231105","1"
"4493_482325","20230913","1"
"4493_482325","20230914","1"
"4493_482325","20230915","1"
"4493_482325","20230916","1"
"4493_482325","20230917","1"
"4493_482325","20230918","1"
"4493_482325","20230919","1"
"4493_482325","20230920","1"
"4493_482325","20230921","1"
"4493_482325","20230922","1"
"4493_482325","20230923","1"
"4493_482325","20230924","1"
"4493_482325","20230925","1"
"4493_482325","20230926","1"
"4493_482325","20230927","1"
"4493_482325","20230928","1"
"4493_482325","20230929","1"
"4493_482325","20230930","1"
"4493_482325","20231001","1"
"4493_482325","20231002","1"
"4493_482325","20231003","1"
"4493_482325","20231004","1"
"4493_482325","20231005","1"
"4493_482325","20231006","1"
"4493_482325","20231007","1"
"4493_482325","20231008","1"
"4493_482325","20231009","1"
"4493_482325","20231010","1"
"4493_482325","20231011","1"
"4493_482325","20231012","1"
"4493_482325","20231013","1"
"4493_482325","20231014","1"
"4493_482325","20231015","1"
"4493_482325","20231016","1"
"4493_482325","20231017","1"
"4493_482325","20231018","1"
"4493_482325","20231019","1"
"4493_482325","20231020","1"
"4493_482325","20231021","1"
"4493_482325","20231022","1"
"4493_482325","20231023","1"
"4493_482325","20231024","1"
"4493_482325","20231025","1"
"4493_482325","20231026","1"
"4493_482325","20231027","1"
"4493_482325","20231028","1"
"4493_482325","20231029","1"
"4493_482325","20231030","1"
"4493_482325","20231031","1"
"4493_482325","20231106","1"
"4493_482325","20231107","1"
"4493_482325","20231108","1"
"4493_482325","20231109","1"
"4493_482325","20231110","1"
"4493_482325","20231111","1"
"4493_482325","20231112","1"
"4493_482325","20231113","1"
"4493_482325","20231114","1"
"4493_482325","20231115","1"
"4493_482325","20231116","1"
"4493_482325","20231117","1"
"4493_482325","20231118","1"
"4493_482325","20231119","1"
"4493_482325","20231120","1"
"4493_482325","20231121","1"
"4493_482325","20231122","1"
"4493_482325","20231123","1"
"4493_482325","20231124","1"
"4493_482325","20231125","1"
"4493_482325","20231126","1"
"4493_482325","20231127","1"
"4493_482325","20231128","1"
"4493_482325","20231129","1"
"4493_482325","20231130","1"
"4493_482325","20231201","1"
"4493_482325","20231202","1"
"4493_482325","20231203","1"
"4493_482325","20231204","1"
"4493_482325","20231205","1"
"4493_482325","20231206","1"
"4493_482325","20231207","1"
"4493_482325","20231208","1"
"4493_482325","20231209","1"
"4493_482325","20231210","1"
"4493_482325","20231211","1"
"4493_482325","20231212","1"
"4493_482325","20231213","1"
"4493_482325","20231214","1"
"4493_482325","20231215","1"
"4493_482325","20231216","1"
"4493_482325","20231217","1"
"4493_482325","20231218","1"
"4493_482325","20231219","1"
"4493_482325","20231220","1"
"4493_482325","20231221","1"
"4493_482325","20231222","1"
"4493_482325","20231223","1"
"4493_482325","20231224","1"
"4493_482325","20231226","1"
"4493_482325","20231227","1"
"4493_482325","20231228","1"
"4493_482325","20231229","1"
"4493_482325","20231230","1"
"4493_482325","20231231","1"
"4493_482326","20230915","1"
"4493_482326","20230916","1"
"4493_482326","20230918","1"
"4493_482326","20230919","1"
"4493_482326","20230920","1"
"4493_482326","20230921","1"
"4493_482326","20230922","1"
"4493_482326","20230923","1"
"4493_482326","20230925","1"
"4493_482326","20230926","1"
"4493_482326","20230927","1"
"4493_482326","20230928","1"
"4493_482326","20230929","1"
"4493_482326","20230930","1"
"4493_482326","20231002","1"
"4493_482326","20231003","1"
"4493_482326","20231004","1"
"4493_482326","20231005","1"
"4493_482326","20231006","1"
"4493_482326","20231007","1"
"4493_482326","20231009","1"
"4493_482326","20231010","1"
"4493_482326","20231011","1"
"4493_482326","20231012","1"
"4493_482326","20231013","1"
"4493_482326","20231014","1"
"4493_482326","20231016","1"
"4493_482326","20231017","1"
"4493_482326","20231018","1"
"4493_482326","20231019","1"
"4493_482326","20231020","1"
"4493_482326","20231021","1"
"4493_482326","20231023","1"
"4493_482326","20231024","1"
"4493_482326","20231025","1"
"4493_482326","20231026","1"
"4493_482326","20231027","1"
"4493_482326","20231028","1"
"4493_482326","20231030","1"
"4493_482326","20231031","1"
"4493_482326","20231102","1"
"4493_482326","20231103","1"
"4493_482326","20231104","1"
"4493_482326","20231106","1"
"4493_482326","20231107","1"
"4493_482326","20231108","1"
"4493_482326","20231109","1"
"4493_482326","20231110","1"
"4493_482326","20231111","1"
"4493_482326","20231113","1"
"4493_482326","20231114","1"
"4493_482326","20231115","1"
"4493_482326","20231116","1"
"4493_482326","20231117","1"
"4493_482326","20231118","1"
"4493_482326","20231120","1"
"4493_482326","20231121","1"
"4493_482326","20231122","1"
"4493_482326","20231123","1"
"4493_482326","20231124","1"
"4493_482326","20231125","1"
"4493_482326","20231127","1"
"4493_482326","20231128","1"
"4493_482326","20231129","1"
"4493_482326","20231130","1"
"4493_482326","20231201","1"
"4493_482326","20231202","1"
"4493_482326","20231204","1"
"4493_482326","20231205","1"
"4493_482326","20231206","1"
"4493_482326","20231207","1"
"4493_482326","20231209","1"
"4493_482326","20231211","1"
"4493_482326","20231212","1"
"4493_482326","20231213","1"
"4493_482326","20231214","1"
"4493_482326","20231215","1"
"4493_482326","20231216","1"
"4493_482326","20231218","1"
"4493_482326","20231219","1"
"4493_482326","20231220","1"
"4493_482326","20231221","1"
"4493_482326","20231222","1"
"4493_482326","20231223","1"
"4493_482327","20230913","1"
"4493_482327","20230914","1"
"4493_482327","20230915","1"
"4493_482327","20230916","1"
"4493_482327","20230918","1"
"4493_482327","20230919","1"
"4493_482327","20230920","1"
"4493_482327","20230921","1"
"4493_482327","20230922","1"
"4493_482327","20230923","1"
"4493_482327","20230925","1"
"4493_482327","20230926","1"
"4493_482327","20230927","1"
"4493_482327","20230928","1"
"4493_482327","20230929","1"
"4493_482327","20230930","1"
"4493_482327","20231002","1"
"4493_482327","20231003","1"
"4493_482327","20231004","1"
"4493_482327","20231005","1"
"4493_482327","20231006","1"
"4493_482327","20231007","1"
"4493_482327","20231009","1"
"4493_482327","20231010","1"
"4493_482327","20231011","1"
"4493_482327","20231012","1"
"4493_482327","20231013","1"
"4493_482327","20231014","1"
"4493_482327","20231016","1"
"4493_482327","20231017","1"
"4493_482327","20231018","1"
"4493_482327","20231019","1"
"4493_482327","20231020","1"
"4493_482327","20231021","1"
"4493_482327","20231023","1"
"4493_482327","20231024","1"
"4493_482327","20231025","1"
"4493_482327","20231026","1"
"4493_482327","20231027","1"
"4493_482327","20231028","1"
"4493_482327","20231030","1"
"4493_482327","20231031","1"
"4493_482327","20231102","1"
"4493_482327","20231103","1"
"4493_482327","20231104","1"
"4493_482327","20231106","1"
"4493_482327","20231107","1"
"4493_482327","20231108","1"
"4493_482327","20231109","1"
"4493_482327","20231110","1"
"4493_482327","20231111","1"
"4493_482327","20231113","1"
"4493_482327","20231114","1"
"4493_482327","20231115","1"
"4493_482327","20231116","1"
"4493_482327","20231117","1"
"4493_482327","20231118","1"
"4493_482327","20231120","1"
"4493_482327","20231121","1"
"4493_482327","20231122","1"
"4493_482327","20231123","1"
"4493_482327","20231124","1"
"4493_482327","20231125","1"
"4493_482327","20231127","1"
"4493_482327","20231128","1"
"4493_482327","20231129","1"
"4493_482327","20231130","1"
"4493_482327","20231201","1"
"4493_482327","20231202","1"
"4493_482327","20231204","1"
"4493_482327","20231205","1"
"4493_482327","20231206","1"
"4493_482327","20231207","1"
"4493_482327","20231209","1"
"4493_482327","20231211","1"
"4493_482327","20231212","1"
"4493_482327","20231213","1"
"4493_482327","20231214","1"
"4493_482327","20231215","1"
"4493_482327","20231216","1"
"4493_482327","20231218","1"
"4493_482327","20231219","1"
"4493_482327","20231220","1"
"4493_482327","20231221","1"
"4493_482327","20231222","1"
"4493_482327","20231223","1"
"4493_482327","20231227","1"
"4493_482327","20231228","1"
"4493_482327","20231229","1"
"4493_482327","20231230","1"
"4493_482328","20230915","1"
"4493_482328","20230916","1"
"4493_482328","20230918","1"
"4493_482328","20230919","1"
"4493_482328","20230920","1"
"4493_482328","20230921","1"
"4493_482328","20230922","1"
"4493_482328","20230923","1"
"4493_482328","20230925","1"
"4493_482328","20230926","1"
"4493_482328","20230927","1"
"4493_482328","20230928","1"
"4493_482328","20230929","1"
"4493_482328","20230930","1"
"4493_482328","20231002","1"
"4493_482328","20231003","1"
"4493_482328","20231004","1"
"4493_482328","20231005","1"
"4493_482328","20231006","1"
"4493_482328","20231007","1"
"4493_482328","20231009","1"
"4493_482328","20231010","1"
"4493_482328","20231011","1"
"4493_482328","20231012","1"
"4493_482328","20231013","1"
"4493_482328","20231014","1"
"4493_482328","20231016","1"
"4493_482328","20231017","1"
"4493_482328","20231018","1"
"4493_482328","20231019","1"
"4493_482328","20231020","1"
"4493_482328","20231021","1"
"4493_482328","20231023","1"
"4493_482328","20231024","1"
"4493_482328","20231025","1"
"4493_482328","20231026","1"
"4493_482328","20231027","1"
"4493_482328","20231028","1"
"4493_482328","20231030","1"
"4493_482328","20231031","1"
"4493_482328","20231102","1"
"4493_482328","20231103","1"
"4493_482328","20231104","1"
"4493_482328","20231106","1"
"4493_482328","20231107","1"
"4493_482328","20231108","1"
"4493_482328","20231109","1"
"4493_482328","20231110","1"
"4493_482328","20231111","1"
"4493_482328","20231113","1"
"4493_482328","20231114","1"
"4493_482328","20231115","1"
"4493_482328","20231116","1"
"4493_482328","20231117","1"
"4493_482328","20231118","1"
"4493_482328","20231120","1"
"4493_482328","20231121","1"
"4493_482328","20231122","1"
"4493_482328","20231123","1"
"4493_482328","20231124","1"
"4493_482328","20231125","1"
"4493_482328","20231127","1"
"4493_482328","20231128","1"
"4493_482328","20231129","1"
"4493_482328","20231130","1"
"4493_482328","20231201","1"
"4493_482328","20231202","1"
"4493_482328","20231204","1"
"4493_482328","20231205","1"
"4493_482328","20231206","1"
"4493_482328","20231207","1"
"4493_482328","20231209","1"
"4493_482328","20231211","1"
"4493_482328","20231212","1"
"4493_482328","20231213","1"
"4493_482328","20231214","1"
"4493_482328","20231215","1"
"4493_482328","20231216","1"
"4493_482328","20231218","1"
"4493_482328","20231219","1"
"4493_482328","20231220","1"
"4493_482328","20231221","1"
"4493_482328","20231222","1"
"4493_482328","20231223","1"
"4493_482329","20230913","1"
"4493_482329","20230914","1"
"4493_482329","20231227","1"
"4493_482329","20231228","1"
"4493_482329","20231229","1"
"4493_482329","20231230","1"
"4493_482330","20230915","1"
"4493_482330","20230916","1"
"4493_482330","20230918","1"
"4493_482330","20230919","1"
"4493_482330","20230920","1"
"4493_482330","20230921","1"
"4493_482330","20230922","1"
"4493_482330","20230923","1"
"4493_482330","20230925","1"
"4493_482330","20230926","1"
"4493_482330","20230927","1"
"4493_482330","20230928","1"
"4493_482330","20230929","1"
"4493_482330","20230930","1"
"4493_482330","20231002","1"
"4493_482330","20231003","1"
"4493_482330","20231004","1"
"4493_482330","20231005","1"
"4493_482330","20231006","1"
"4493_482330","20231007","1"
"4493_482330","20231009","1"
"4493_482330","20231010","1"
"4493_482330","20231011","1"
"4493_482330","20231012","1"
"4493_482330","20231013","1"
"4493_482330","20231014","1"
"4493_482330","20231016","1"
"4493_482330","20231017","1"
"4493_482330","20231018","1"
"4493_482330","20231019","1"
"4493_482330","20231020","1"
"4493_482330","20231021","1"
"4493_482330","20231023","1"
"4493_482330","20231024","1"
"4493_482330","20231025","1"
"4493_482330","20231026","1"
"4493_482330","20231027","1"
"4493_482330","20231028","1"
"4493_482330","20231030","1"
"4493_482330","20231031","1"
"4493_482330","20231102","1"
"4493_482330","20231103","1"
"4493_482330","20231104","1"
"4493_482330","20231106","1"
"4493_482330","20231107","1"
"4493_482330","20231108","1"
"4493_482330","20231109","1"
"4493_482330","20231110","1"
"4493_482330","20231111","1"
"4493_482330","20231113","1"
"4493_482330","20231114","1"
"4493_482330","20231115","1"
"4493_482330","20231116","1"
"4493_482330","20231117","1"
"4493_482330","20231118","1"
"4493_482330","20231120","1"
"4493_482330","20231121","1"
"4493_482330","20231122","1"
"4493_482330","20231123","1"
"4493_482330","20231124","1"
"4493_482330","20231125","1"
"4493_482330","20231127","1"
"4493_482330","20231128","1"
"4493_482330","20231129","1"
"4493_482330","20231130","1"
"4493_482330","20231201","1"
"4493_482330","20231202","1"
"4493_482330","20231204","1"
"4493_482330","20231205","1"
"4493_482330","20231206","1"
"4493_482330","20231207","1"
"4493_482330","20231209","1"
"4493_482330","20231211","1"
"4493_482330","20231212","1"
"4493_482330","20231213","1"
"4493_482330","20231214","1"
"4493_482330","20231215","1"
"4493_482330","20231216","1"
"4493_482330","20231218","1"
"4493_482330","20231219","1"
"4493_482330","20231220","1"
"4493_482330","20231221","1"
"4493_482330","20231222","1"
"4493_482330","20231223","1"
"4493_482331","20230913","1"
"4493_482331","20230914","1"
"4493_482331","20231227","1"
"4493_482331","20231228","1"
"4493_482331","20231229","1"
"4493_482331","20231230","1"
"4493_482332","20230913","1"
"4493_482332","20230914","1"
"4493_482332","20230915","1"
"4493_482332","20230916","1"
"4493_482332","20230918","1"
"4493_482332","20230919","1"
"4493_482332","20230920","1"
"4493_482332","20230921","1"
"4493_482332","20230922","1"
"4493_482332","20230923","1"
"4493_482332","20230925","1"
"4493_482332","20230926","1"
"4493_482332","20230927","1"
"4493_482332","20230928","1"
"4493_482332","20230929","1"
"4493_482332","20230930","1"
