,trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,poligono,poligono_successivo
22377,4791_4356,17:46:00,17:46:00,2@C4101_600,3,0.642,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
22378,4791_4356,17:47:00,17:47:00,2@C4043_600,4,1.275,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
22379,4791_4356,17:48:00,17:48:00,2@C4041_600,5,2.524,Castelnuovo di Garfagnana,Pieve Fosciana
22380,4791_4356,17:49:00,17:49:00,2@C4039_600,6,3.152,Pieve Fosciana,Castelnuovo di Garfagnana
22381,4791_4356,17:50:00,17:50:00,2@C4037_600,7,4.081,Castelnuovo di Garfagnana,Gallicano
22382,4791_4356,17:53:00,17:53:00,2@C4033_600,8,6.273,Gallicano,Gallicano
22383,4791_4356,17:54:00,17:54:00,2@C4031_600,9,7.288,Gallicano,Gallicano
22384,4791_4356,17:55:00,17:55:00,2@C4029_600,10,7.897,Gallicano,Gallicano
22385,4791_4356,17:56:00,17:56:00,2@C4035_600,11,8.384,Gallicano,Gallicano
22386,4791_4356,17:57:00,17:57:00,2@C4027_600,12,8.848,Gallicano,Gallicano
22387,4791_4356,17:59:00,17:59:00,2@C4025_600,13,10.15,Gallicano,Gallicano
22388,4791_4356,18:00:00,18:00:00,2@C5914_600,14,10.655,Gallicano,Gallicano
22389,4791_4356,18:00:00,18:00:00,2@C4023_600,15,10.817,Gallicano,Gallicano
22390,4791_4356,18:01:00,18:01:00,2@C4019_600,16,11.59,Gallicano,Gallicano
22391,4791_4356,18:02:00,18:02:00,2@C4021_600,17,11.907,Gallicano,Gallicano
22392,4791_4356,18:04:00,18:04:00,2@C3939_600,18,12.302,Gallicano,Gallicano
22393,4791_4356,18:05:00,18:05:00,2@C4013_600,19,13.735,Gallicano,Gallicano
22394,4791_4356,18:10:00,18:10:00,2@C4010_600,20,16.311,Gallicano,Gallicano
22395,4791_4356,18:11:00,18:11:00,2@C3937_600,21,16.689,Gallicano,Gallicano
22396,4791_4356,18:12:00,18:12:00,2@C4589_600,22,17.642,Gallicano,Gallicano
22397,4791_4356,18:14:00,18:14:00,2@C4004_600,23,18.458,Gallicano,Borgo a Mozzano
22398,4791_4356,18:14:00,18:14:00,2@C4002_600,24,18.732,Borgo a Mozzano,Coreglia Antelminelli
22399,4791_4356,18:14:00,18:14:00,2@C4000_600,25,19.225,Coreglia Antelminelli,Coreglia Antelminelli
22400,4791_4356,18:15:00,18:15:00,2@C3998_600,26,19.827,Coreglia Antelminelli,Borgo a Mozzano
22401,4791_4356,18:16:00,18:16:00,2@C3995_600,27,21.16,Borgo a Mozzano,Borgo a Mozzano
22402,4791_4356,18:17:00,18:17:00,2@C3994_600,28,21.752,Borgo a Mozzano,Borgo a Mozzano
22403,4791_4356,18:17:00,18:17:00,2@C3992_600,29,22.189,Borgo a Mozzano,Borgo a Mozzano
22404,4791_4356,18:17:00,18:17:00,2@C3990_600,30,22.452,Borgo a Mozzano,Borgo a Mozzano
22405,4791_4356,18:19:00,18:19:00,2@C3389_600,31,24.142,Borgo a Mozzano,Borgo a Mozzano
22406,4791_4356,18:19:00,18:19:00,2@C3988_600,32,24.54,Borgo a Mozzano,Borgo a Mozzano
22407,4791_4356,18:20:00,18:20:00,2@C3986_600,33,25.15,Borgo a Mozzano,Borgo a Mozzano
22408,4791_4356,18:23:00,18:23:00,2@C4046_600,34,27.55,Borgo a Mozzano,33.0
22409,4791_4357,15:35:00,15:35:00,2@C2610_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
22410,4791_4357,15:36:00,15:36:00,2@C4557_600,2,0.45,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
22411,4791_4357,15:36:00,15:36:00,2@C4101_600,3,0.642,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
22412,4791_4357,15:37:00,15:37:00,2@C4043_600,4,1.275,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
22413,4791_4357,15:38:00,15:38:00,2@C4041_600,5,2.524,Castelnuovo di Garfagnana,Pieve Fosciana
22414,4791_4357,15:39:00,15:39:00,2@C4039_600,6,3.152,Pieve Fosciana,Castelnuovo di Garfagnana
22415,4791_4357,15:40:00,15:40:00,2@C4037_600,7,4.081,Castelnuovo di Garfagnana,Gallicano
22416,4791_4357,15:43:00,15:43:00,2@C4033_600,8,6.273,Gallicano,Gallicano
22417,4791_4357,15:44:00,15:44:00,2@C4031_600,9,7.288,Gallicano,Gallicano
22418,4791_4357,15:45:00,15:45:00,2@C4029_600,10,7.897,Gallicano,Gallicano
